8220  0  0 0  23	 8255
8221  5500  0 0  30	 5524 8256
8230  0  0 0  18	 8265
8255  3793  0 0  6	 3807 8291
8267  374  0 0  8	 374 8303
8286  6999  0 0  9	 7028 8322
8345  839  0 0  8	 839 8381
8355  0  0 0  2	 8391
8368  3047  0 0  22	 3057 8404
8383  0  0 0  10	 8419
8420  0  0 0  36	 8456
8470  15  0 0  4	 14 8506
8495  164  0 0  10	 3 164 8531
8497  8145  0 0  126	 5356 8179 8533
8500  0  0 0  46	 8536
8506  0  0 0  4	 8542
8509  0  0 0  108	 8545
8542  0  0 0  29	 8578
8569  0  0 0  47	 8605
8575  5138  0 0  3140	 5158 8611
8590  6  0 0  40	 5 8626
8651  866  0 0  33	 866 8687
8669  0  0 0  20	 8705
8739  0  0 0  305	 8776
8752  7259  0 0  3	 5 1632 7291 8789
8759  0  0 0  9	 8796
8811  6  0 0  48	 5 8848
8848  418  0 0  7	 418 8886
8867  15  0 0  14	 14 8905
8873  0  0 0  3	 8911
8933  12  0 0  7	 11 8971
8959  0  0 0  52	 8997
8996  3874  0 0  3	 323 3888 9034
8998  0  0 0  10	 9036
9033  0  0 0  39	 9071
9042  4727  0 0  30	 4747 9080
9043  7105  0 0  6728	 11 7137 9081
9087  0  0 0  8	 9125
9096  15  0 0  56	 14 9134
